ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,DT,GR,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT,BVW,COAL_FLAG,KLOGH,PHIF,SAND_FLAG,SW,VCARB,VSH
2.5057,2.5062,2.5168,2.5273,8.5,8.6719,0.0549,74.3244,53.7957,0.1387,6.0772,1.2996,1.2045,1.3792,2.5108,1.4382,20.0332,1.4382,1.3792,1.4382,0.0925,0.0,0.0615,0.0925,0.0,1.0,0.0308,0.3233
2.5154,2.5096,2.522,2.5323,8.5,8.625,0.0538,74.5385,55.3486,0.139,6.1369,1.3304,1.2192,1.4195,2.5159,1.5128,20.0279,1.5128,1.4195,1.5128,0.0897,0.0,0.0503,0.0897,0.0,1.0,0.0271,0.3362
2.5288,2.5159,2.5272,2.5331,8.5,8.625,0.0538,74.7702,55.3236,0.1346,6.1832,1.34,1.2197,1.4331,2.5219,1.5373,20.021,1.5373,1.4331,1.5373,0.0864,0.0,0.0442,0.0864,0.0,1.0,0.0369,0.3361
2.5413,2.5258,2.5334,2.5316,8.5,8.625,0.0553,75.0163,53.3813,0.1287,6.1931,1.3471,1.2237,1.4106,2.529,1.4921,19.2147,1.4921,1.4106,1.4921,0.0825,0.0,0.0423,0.0825,0.0,1.0,0.0643,0.3199
2.5471,2.5354,2.5407,2.5309,8.5,8.625,0.0584,75.216,51.3206,0.1232,6.1474,1.3374,1.2232,1.3805,2.5356,1.4162,18.4083,1.4162,1.3805,1.4162,0.0789,0.0,0.0412,0.0789,0.0,1.0,0.0936,0.3028
2.5438,2.5379,2.5458,2.5301,8.5,8.6484,0.0612,75.3652,45.3104,0.1198,6.0595,1.2926,1.2096,1.3603,2.5374,1.4222,17.6016,1.4222,1.3603,1.4222,0.0779,0.0,0.056,0.0779,0.0,1.0,0.1549,0.2527
2.5336,2.5315,2.544,2.526,8.5,8.625,0.0612,75.4615,40.4797,0.1194,5.9812,1.2503,1.1928,1.3497,2.5323,1.4622,16.6558,1.4622,1.3497,1.4622,0.0807,0.0,0.0827,0.0807,0.0,1.0,0.1965,0.2124
2.5216,2.5216,2.5345,2.5191,8.5,8.625,0.0587,75.2238,38.5831,0.1232,5.9555,1.2207,1.1791,1.3071,2.5226,1.4267,15.71,1.4267,1.3071,1.4267,0.086,0.0,0.1141,0.086,0.0,1.0,0.1975,0.1965
2.5118,2.5144,2.5215,2.5135,8.5,8.625,0.0569,75.0022,40.8584,0.1315,5.9705,1.1781,1.1661,1.1959,2.5133,1.2126,14.7649,1.2126,1.1959,1.2126,0.0911,0.0,0.1226,0.0911,0.0,1.0,0.1535,0.2155
2.5041,2.5107,2.5103,2.5101,8.5,8.6484,0.0573,74.8159,42.8734,0.1383,5.9855,1.1347,1.148,1.1265,2.5061,1.0706,14.184,1.0706,1.1265,1.0706,0.095,0.0,0.1279,0.095,0.0,1.0,0.1187,0.2323
2.4962,2.5075,2.5035,2.5049,8.5,8.625,0.0588,74.7761,44.4674,0.1484,5.9725,1.0977,1.1325,1.104,2.5,1.0524,13.6031,1.0524,1.104,1.0524,0.0984,0.0,0.1333,0.0984,0.0,1.0,0.0918,0.2456
2.4898,2.5037,2.5011,2.4972,8.5,8.625,0.0595,74.8184,44.9797,0.1518,5.9342,1.0707,1.1175,1.1024,2.4952,1.0764,13.0243,1.0764,1.1024,1.0764,0.101,0.0,0.1437,0.101,1.0,1.0,0.0781,0.2498
2.4857,2.5014,2.5024,2.4898,8.5,8.625,0.0599,74.967,44.1405,0.151,5.8995,1.0739,1.1074,1.0979,2.4933,1.0731,13.6676,1.0731,1.0979,1.0731,0.102,0.0,0.1572,0.102,1.0,1.0,0.0823,0.2429
2.4819,2.5006,2.5057,2.4856,8.5,8.625,0.0603,75.0984,42.0116,0.1466,5.8773,1.0914,1.1093,1.0951,2.4936,1.0538,14.3108,1.0538,1.0951,1.0538,0.1019,0.0,0.1766,0.1019,1.0,1.0,0.103,0.2251
2.4758,2.4981,2.5086,2.483,8.5,8.625,0.0596,75.194,39.1882,0.1412,5.8606,1.1061,1.1038,1.1112,2.4935,1.076,14.9542,1.076,1.1112,1.076,0.1019,0.0,0.2082,0.1019,1.0,1.0,0.131,0.2016
2.4672,2.4921,2.5089,2.4791,8.5,8.6484,0.0563,75.227,37.2521,0.1337,5.8447,1.1264,1.102,1.153,2.4908,1.1645,15.7412,1.1645,1.153,1.1645,0.1034,0.0,0.2469,0.1034,1.0,1.0,0.1457,0.1855
2.4611,2.4869,2.5078,2.4754,8.5,8.625,0.0517,75.3238,35.2154,0.1336,5.845,1.1349,1.0958,1.1898,2.4884,1.256,16.5282,1.256,1.1898,1.256,0.1047,0.0,0.2927,0.1047,1.0,1.0,0.1627,0.1685
2.4648,2.4892,2.5092,2.4788,8.5,8.625,0.0504,75.4071,35.7806,0.1321,5.8824,1.1278,1.099,1.2057,2.4914,1.2977,17.3151,1.2977,1.2057,1.2977,0.1031,0.0,0.2653,0.1031,1.0,1.0,0.1628,0.1731
2.478,2.4994,2.5152,2.4903,8.5,8.625,0.0549,75.4269,37.2982,0.1328,5.9578,1.1226,1.1032,1.1711,2.5007,1.1831,18.018,1.1831,1.1711,1.1831,0.098,0.0,0.1984,0.098,0.0,1.0,0.1658,0.1858
2.4934,2.5105,2.5219,2.5035,8.5,8.6719,0.0627,75.7254,40.2251,0.1311,6.0506,1.13,1.1128,1.1511,2.5107,1.1311,18.7209,1.1311,1.1511,1.1311,0.0925,0.0,0.1346,0.0925,0.0,1.0,0.1549,0.2102
2.5034,2.5156,2.5231,2.5113,8.5,8.7031,0.0685,76.1118,41.657,0.1359,6.1382,1.1332,1.1119,1.1655,2.5146,1.1576,19.423,1.1576,1.1655,1.1576,0.0904,0.0,0.1139,0.0904,0.0,1.0,0.1478,0.2221
2.5052,2.5123,2.5157,2.5126,8.5,8.6875,0.0692,76.5173,44.4301,0.1424,6.2121,1.1379,1.1096,1.1801,2.5112,1.178,19.6414,1.178,1.1801,1.178,0.0922,0.0,0.1046,0.0922,0.0,1.0,0.1133,0.2452
2.5014,2.5056,2.5051,2.512,8.5,8.6719,0.0659,76.8496,47.8691,0.1452,6.272,1.1479,1.1141,1.1971,2.505,1.2113,19.8599,1.2113,1.1972,1.2113,0.0956,0.0,0.0983,0.0956,0.0,1.0,0.07,0.2738
2.4974,2.5028,2.5004,2.5132,8.5,8.6719,0.0623,77.1124,52.1602,0.1463,6.3074,1.1695,1.1172,1.225,2.5025,1.2623,20.078,1.2623,1.225,1.2623,0.097,0.0,0.0811,0.097,0.0,1.0,0.03,0.3096
2.4963,2.5052,2.5049,2.5139,8.5,8.7031,0.0606,77.2102,54.2121,0.1446,6.2911,1.1919,1.1245,1.2433,2.5046,1.2937,20.0725,1.2937,1.2433,1.2937,0.0958,0.0,0.0688,0.0958,0.0,1.0,0.0177,0.3268
2.4975,2.508,2.5134,2.5099,8.5,8.6875,0.0598,77.2178,54.2707,0.1464,6.2243,1.2146,1.1301,1.2528,2.5067,1.2952,20.067,1.2952,1.2528,1.2952,0.0947,0.0,0.0655,0.0947,0.0,1.0,0.0206,0.3272
2.5002,2.5068,2.52,2.5026,8.5,8.6719,0.0586,77.1245,57.584,0.1457,6.143,1.2215,1.1315,1.2604,2.5063,1.304,20.0615,1.304,1.2604,1.304,0.0949,0.0,0.0546,0.0949,0.0,1.0,0.0,0.3548
2.5036,2.5029,2.5237,2.4997,8.5,8.6719,0.057,76.7143,59.0584,0.144,6.1237,1.2235,1.1328,1.2752,2.5058,1.3388,20.0561,1.3388,1.2752,1.3388,0.0952,0.0,0.0507,0.0952,0.0,1.0,0.0,0.3672
2.5061,2.5026,2.5274,2.5054,8.5,8.6719,0.056,76.1721,55.048,0.142,6.1983,1.2237,1.1355,1.292,2.5095,1.3895,20.0506,1.3895,1.292,1.3895,0.0932,0.0,0.0589,0.0932,0.0,1.0,0.0192,0.3338
2.5072,2.5106,2.5327,2.5156,8.5,8.6484,0.0563,75.5504,52.6655,0.1446,6.2927,1.2192,1.1287,1.2859,2.5174,1.3832,20.0452,1.3832,1.2859,1.3832,0.0889,0.0,0.0568,0.0889,0.0,1.0,0.0507,0.3139
2.5071,2.5234,2.5365,2.5214,8.5,8.6406,0.0575,74.9118,52.2881,0.1465,6.2733,1.2096,1.1326,1.2638,2.5237,1.3442,20.0398,1.3442,1.2638,1.3442,0.0854,0.0,0.0506,0.0854,0.0,1.0,0.0645,0.3107
2.5054,2.5309,2.5354,2.5186,8.5,8.6719,0.0581,74.3142,52.5299,0.1471,6.1374,1.2016,1.1305,1.2478,2.5236,1.3045,20.0344,1.3045,1.2478,1.3045,0.0855,0.0,0.05,0.0855,0.0,1.0,0.0623,0.3128
2.5025,2.5296,2.53,2.5107,8.5,8.6719,0.058,73.7794,51.7198,0.1508,5.9886,1.1895,1.1265,1.226,2.5181,1.2583,20.029,1.2583,1.226,1.2583,0.0885,0.0,0.0591,0.0885,0.0,1.0,0.0597,0.306
2.4992,2.5226,2.5225,2.5024,8.5,8.6719,0.058,73.7763,51.9179,0.1539,5.9032,1.1691,1.1266,1.2009,2.511,1.2246,20.0417,1.2246,1.2009,1.2246,0.0923,0.0,0.0682,0.0923,0.0,1.0,0.0461,0.3077
2.4969,2.5138,2.5139,2.4953,8.5,8.6719,0.0594,73.8593,51.3866,0.1563,5.8856,1.1293,1.1316,1.1349,2.5037,1.0937,20.0543,1.0937,1.1349,1.0937,0.0963,0.0,0.0825,0.0963,0.0,1.0,0.0381,0.3032
2.495,2.5041,2.5044,2.4887,8.5,8.6719,0.0613,74.0185,51.3657,0.1579,5.9068,1.1467,1.144,1.1045,2.4964,0.999,20.0669,0.999,1.1045,0.999,0.1003,0.0,0.0969,0.1003,1.0,1.0,0.0261,0.3031
2.4903,2.4941,2.4965,2.4832,8.5,8.6563,0.0607,74.2883,50.8789,0.1578,5.935,1.1473,1.1429,1.1111,2.489,1.0108,20.0615,1.0108,1.1111,1.0108,0.1044,0.0,0.1172,0.1044,1.0,1.0,0.0177,0.299
2.4827,2.4857,2.4942,2.4811,8.5,8.6719,0.0573,74.5485,50.5431,0.155,5.9638,1.1576,1.1411,1.1291,2.4847,1.0588,20.0561,1.0588,1.1291,1.0588,0.1067,0.0,0.1313,0.1067,1.0,1.0,0.0132,0.2962
2.4764,2.4833,2.5011,2.4864,8.5,8.6484,0.0544,74.7983,51.1272,0.1529,5.9959,1.1709,1.1442,1.1737,2.4876,1.1634,20.0506,1.1634,1.1737,1.1634,0.1051,0.0,0.1192,0.1051,1.0,1.0,0.0135,0.3011
2.4777,2.4894,2.5155,2.4988,8.5,8.6719,0.0545,74.7111,49.9417,0.1432,6.0209,1.2064,1.151,1.2431,2.498,1.3105,20.0453,1.3105,1.2431,1.3105,0.0995,0.0,0.1016,0.0995,0.0,1.0,0.0402,0.2912
2.4884,2.501,2.5287,2.5129,8.5,8.6719,0.0564,74.4627,48.7941,0.1363,6.0277,1.26,1.1708,1.3159,2.5104,1.4144,20.0399,1.4144,1.3159,1.4144,0.0927,0.0,0.0828,0.0927,0.0,1.0,0.0715,0.2816
2.4999,2.5097,2.5323,2.5209,8.5,8.6719,0.0553,74.0242,50.4911,0.1305,6.0278,1.3051,1.1812,1.3864,2.5169,1.5199,20.0346,1.5199,1.3864,1.5199,0.0891,0.0,0.0651,0.0891,0.0,1.0,0.0681,0.2957
2.5072,2.5139,2.5308,2.524,8.5,8.6719,0.0518,73.0256,52.766,0.126,6.0486,1.3384,1.1917,1.4361,2.519,1.6557,20.0472,1.6558,1.4361,1.6558,0.088,0.0,0.0545,0.088,0.0,1.0,0.0526,0.3147
2.5139,2.52,2.5328,2.5294,8.5,8.6719,0.0501,72.0741,53.2995,0.1223,6.0898,1.363,1.1959,1.4847,2.5237,1.7924,20.0598,1.7924,1.4847,1.7924,0.0854,0.0,0.0477,0.0854,0.0,1.0,0.0561,0.3192
2.5242,2.5325,2.5405,2.5391,8.5,8.6719,0.0524,71.2783,52.3632,0.1199,6.1448,1.3681,1.2042,1.5065,2.5335,1.8684,20.0723,1.8684,1.5065,1.8684,0.0801,0.0,0.0406,0.0801,0.0,1.0,0.0807,0.3114
2.5396,2.5502,2.5501,2.5497,8.5,8.6719,0.0587,70.533,50.4493,0.121,6.2007,1.3285,1.2053,1.466,2.5461,1.7962,20.0321,1.7962,1.466,1.7962,0.0732,0.0,0.0344,0.0732,0.0,1.0,0.1206,0.2954
2.5554,2.5648,2.555,2.555,8.5,8.6719,0.0671,69.9328,49.8378,0.1274,6.2354,1.2829,1.1997,1.4078,2.5548,1.6649,19.9919,1.6648,1.4077,1.6648,0.0684,0.0,0.0295,0.0684,0.0,1.0,0.1426,0.2903
2.563,2.5662,2.55,2.5502,8.5,8.6719,0.0747,69.5959,48.4077,0.138,6.2143,1.2366,1.2075,1.3229,2.5524,1.4698,19.9519,1.4698,1.3229,1.4698,0.0697,0.0,0.0337,0.0697,0.0,1.0,0.1524,0.2784
2.5533,2.5498,2.5317,2.5324,8.5,8.6719,0.0787,69.3116,47.665,0.1489,6.1252,1.1835,1.2215,1.194,2.5348,1.2133,19.9812,1.2132,1.194,1.2132,0.0793,0.0,0.0516,0.0793,0.0,1.0,0.1266,0.2722
2.526,2.521,2.5012,2.5027,8.5,8.6719,0.0762,69.0885,45.4222,0.1557,6.0008,1.1487,1.2479,1.1164,2.5045,1.0197,20.0105,1.0197,1.1164,1.0197,0.0958,0.0,0.114,0.0958,0.0,1.0,0.0914,0.2535
2.493,2.494,2.4691,2.4715,8.5,8.6719,0.0672,68.9843,43.4448,0.1559,5.9162,1.1382,1.2623,1.1095,2.4736,0.9958,20.0398,0.9959,1.1095,0.9959,0.1128,0.0,0.2519,0.1128,1.0,1.0,0.0523,0.2371
2.4701,2.4814,2.4489,2.4509,8.5,8.625,0.0558,69.0846,41.5345,0.1534,5.9088,1.1609,1.2764,1.1775,2.4553,1.1353,20.0344,1.1353,1.1775,1.1353,0.1228,0.0,0.4199,0.1228,1.0,1.0,0.0357,0.2211
2.4655,2.486,2.4482,2.4473,8.5,8.6719,0.0475,69.2995,41.6931,0.1426,5.9558,1.1921,1.2949,1.255,2.4559,1.2933,20.029,1.2933,1.255,1.2933,0.1225,0.0,0.4107,0.1225,1.0,1.0,0.0354,0.2224
2.4794,2.5046,2.4659,2.4616,8.5,8.6484,0.0459,69.6785,43.806,0.1389,6.0009,1.2863,1.3374,1.3847,2.4735,1.5194,20.0236,1.5194,1.3847,1.5194,0.1128,0.0,0.2474,0.1128,1.0,1.0,0.049,0.24
2.5022,2.5269,2.4931,2.4868,8.5,8.6484,0.0497,70.1125,45.1651,0.1308,6.0033,1.4251,1.4044,1.5019,2.4989,1.6252,20.0363,1.6252,1.5019,1.6252,0.099,0.0,0.1312,0.099,0.0,1.0,0.0833,0.2513
2.5208,2.5421,2.5176,2.5104,8.5,8.6484,0.054,70.5549,47.7403,0.129,5.9758,1.6119,1.4905,1.6066,2.5201,1.6155,20.0489,1.6155,1.6066,1.6155,0.0874,0.0,0.0711,0.0874,0.0,1.0,0.0985,0.2728
2.5282,2.5459,2.5324,2.526,8.5,8.6719,0.0543,70.9466,49.9562,0.1199,5.9769,1.731,1.5373,1.7068,2.5316,1.7356,20.0614,1.7356,1.7068,1.7356,0.0811,0.0,0.0486,0.0811,0.0,1.0,0.0988,0.2914
2.5315,2.5459,2.5421,2.5388,8.5,8.6719,0.0529,71.3852,46.2394,0.1133,6.0246,1.768,1.5715,1.8387,2.5398,2.0125,20.0212,2.0126,1.8387,2.0126,0.0766,0.0,0.0504,0.0766,0.0,1.0,0.1501,0.2603
2.5401,2.552,2.5544,2.5543,8.5,8.6719,0.0544,71.8222,45.342,0.1087,6.0766,1.7836,1.5915,1.934,2.5518,2.2621,19.981,2.2621,1.934,2.2621,0.0701,0.0,0.0408,0.0701,0.0,1.0,0.1832,0.2528
2.5537,2.5636,2.5688,2.5682,8.5,8.6719,0.0589,72.1225,47.453,0.107,6.0972,1.8296,1.6174,2.008,2.5651,2.3368,19.941,2.3368,2.008,2.3368,0.0628,0.0,0.027,0.0628,0.0,1.0,0.187,0.2704
2.5656,2.5762,2.5795,2.5732,8.5,8.6719,0.0625,72.3594,48.7018,0.1073,6.0818,1.9216,1.6563,2.0556,2.5739,2.3234,19.9704,2.3234,2.0556,2.3234,0.058,0.0,0.0207,0.058,0.0,1.0,0.191,0.2808
2.5701,2.584,2.5821,2.5695,8.5,8.6719,0.0616,72.5357,50.5959,0.1078,6.0569,2.0042,1.7114,2.1017,2.5754,2.323,19.9998,2.323,2.1017,2.323,0.0572,0.0,0.018,0.0572,0.0,1.0,0.174,0.2966
2.5707,2.5866,2.5803,2.564,8.5,8.6602,0.0576,72.5113,52.9972,0.108,6.0614,2.0917,1.7466,2.1704,2.5737,2.4137,20.029,2.4137,2.1704,2.4137,0.0581,0.0,0.0163,0.0581,0.0,1.0,0.1467,0.3166
2.5749,2.5872,2.5808,2.563,8.5,8.625,0.0549,72.4665,56.4914,0.1113,6.1123,2.1416,1.7688,2.3126,2.5749,2.7059,20.0417,2.7059,2.3127,2.7059,0.0574,0.0,0.0129,0.0574,0.0,1.0,0.1159,0.3458
2.586,2.5883,2.5859,2.5668,8.5,8.625,0.0556,72.406,56.433,0.1117,6.2114,2.1538,1.784,2.3404,2.5805,2.7758,20.0543,2.7758,2.3404,2.7758,0.0544,0.0,0.0115,0.0544,0.0,1.0,0.1262,0.3453
2.6,2.5907,2.5927,2.5731,8.5,8.625,0.0592,72.3327,54.1331,0.1126,6.3187,2.1256,1.7889,2.3135,2.5883,2.7264,20.0669,2.7264,2.3135,2.7264,0.0501,0.0,0.0111,0.0501,0.0,1.0,0.1623,0.3261
2.6088,2.5928,2.5974,2.5823,8.5,8.6484,0.0639,72.2144,52.0802,0.1139,6.3724,2.0949,1.7866,2.2703,2.5947,2.659,20.0637,2.659,2.2703,2.659,0.0466,0.0,0.0108,0.0466,0.0,1.0,0.1955,0.3091
2.6083,2.5905,2.5955,2.5929,8.5,8.6719,0.0679,72.0575,48.7999,0.1129,6.347,2.0428,1.7789,2.1919,2.5957,2.5231,20.0605,2.5231,2.1919,2.5231,0.0461,0.0,0.0128,0.0461,0.0,1.0,0.2333,0.2817
2.6008,2.5835,2.588,2.6001,8.5,8.6719,0.0702,72.3109,46.3585,0.1157,6.2715,1.9642,1.761,2.0764,2.5909,2.277,20.0573,2.2769,2.0764,2.2769,0.0487,0.0,0.0163,0.0487,0.0,1.0,0.2515,0.2613
2.5905,2.5735,2.5783,2.6006,8.5,8.6719,0.0706,72.8188,46.1083,0.1195,6.1992,1.8832,1.7455,1.9588,2.5825,2.0293,20.0518,2.0293,1.9588,2.0293,0.0533,0.0,0.0199,0.0533,0.0,1.0,0.237,0.2592
2.5778,2.5613,2.569,2.5935,8.5,8.6719,0.0693,73.6024,46.5491,0.1236,6.1463,1.803,1.7242,1.8249,2.5719,1.7639,20.0464,1.7639,1.8249,1.7639,0.0591,0.0,0.0245,0.0591,0.0,1.0,0.2104,0.2629
2.5618,2.5475,2.563,2.5793,8.5,8.6719,0.0664,74.9349,47.9521,0.1262,6.103,1.7412,1.6872,1.7133,2.5604,1.5914,20.041,1.5914,1.7133,1.5914,0.0654,0.0,0.0291,0.0654,0.0,1.0,0.1725,0.2746
2.5454,2.5365,2.5606,2.561,8.5,8.6719,0.0624,76.4305,51.1918,0.1255,6.0623,1.7011,1.666,1.7022,2.5499,1.6324,20.0356,1.6324,1.7022,1.6324,0.0711,0.0,0.0304,0.0711,0.0,1.0,0.1205,0.3016
2.5359,2.5333,2.5595,2.5455,8.5,8.6719,0.0599,78.1077,51.9749,0.1218,6.0234,1.6707,1.6155,1.7084,2.5435,1.7141,20.0302,1.7141,1.7084,1.7141,0.0746,0.0,0.0334,0.0746,0.0,1.0,0.1017,0.3082
2.5357,2.5363,2.5573,2.5383,8.5,8.6719,0.0599,80.0887,49.6726,0.1169,5.9959,1.6825,1.6074,1.6979,2.5414,1.7135,20.0248,1.7136,1.6979,1.7136,0.0757,0.0,0.0399,0.0757,0.0,1.0,0.1193,0.289
2.54,2.5393,2.5536,2.5373,8.5,8.6719,0.0602,81.7762,46.0733,0.1127,6.0022,1.6722,1.5848,1.7023,2.5414,1.7414,20.0374,1.7414,1.7023,1.7414,0.0757,0.0,0.0491,0.0757,0.0,1.0,0.1549,0.259
2.542,2.5388,2.5513,2.5384,8.5,8.6719,0.0586,82.9493,44.8341,0.1103,6.0386,1.6473,1.5576,1.7125,2.5421,1.8138,20.0501,1.8138,1.7125,1.8138,0.0754,0.0,0.0519,0.0754,0.0,1.0,0.1692,0.2486
2.5415,2.5376,2.5518,2.5407,8.5,8.6719,0.0556,83.3758,46.0041,0.1108,6.089,1.6181,1.5296,1.7215,2.5441,1.8704,20.0626,1.8704,1.7215,1.8704,0.0743,0.0,0.0465,0.0743,0.0,1.0,0.161,0.2583
2.542,2.5405,2.5533,2.5479,8.5,8.6719,0.0541,83.456,48.4682,0.1142,6.1308,1.5928,1.5016,1.7133,2.5482,1.8945,20.0224,1.8945,1.7133,1.8945,0.072,0.0,0.0369,0.072,0.0,1.0,0.1438,0.2789
2.5483,2.5471,2.5509,2.5614,8.5,8.6719,0.0555,83.0928,50.8494,0.1184,6.1464,1.5764,1.4761,1.6898,2.5525,1.8824,19.9821,1.8824,1.6898,1.8824,0.0697,0.0,0.0292,0.0697,0.0,1.0,0.1286,0.2987
2.5581,2.5521,2.5425,2.5743,8.5,8.6484,0.0578,82.5138,52.2468,0.1238,6.1492,1.549,1.4492,1.6723,2.5537,1.8663,19.9421,1.8663,1.6723,1.8663,0.069,0.0,0.0263,0.069,0.0,1.0,0.1175,0.3104
2.5663,2.5528,2.5324,2.5791,8.5,8.6719,0.0585,81.7402,52.565,0.1206,6.1533,1.5135,1.415,1.6477,2.5512,1.8565,19.9715,1.8565,1.6477,1.8565,0.0704,0.0,0.0273,0.0704,0.0,1.0,0.11,0.3131
2.5691,2.5521,2.5272,2.5762,8.5,8.6484,0.0576,80.6117,50.6299,0.1186,6.1668,1.5216,1.3964,1.6092,2.5483,1.7971,20.0009,1.7971,1.6091,1.7971,0.072,0.0,0.0325,0.072,0.0,1.0,0.1229,0.2969
2.57,2.5553,2.5288,2.5709,8.5,8.6719,0.0573,79.5295,48.671,0.1163,6.2037,1.5056,1.3689,1.5809,2.5486,1.7568,20.0302,1.7568,1.5809,1.7568,0.0718,0.0,0.0361,0.0718,0.0,1.0,0.1425,0.2806
2.5763,2.5648,2.5341,2.5657,8.5,8.6719,0.0601,78.3861,47.4197,0.1148,6.243,1.4817,1.353,1.5637,2.5526,1.7514,20.0428,1.7514,1.5637,1.7514,0.0696,0.0,0.0355,0.0696,0.0,1.0,0.1628,0.2702
2.5901,2.576,2.5377,2.5579,8.5,8.6719,0.0662,77.008,44.7914,0.1163,6.2482,1.4289,1.3313,1.5554,2.5561,1.7832,20.0555,1.7832,1.5554,1.7832,0.0677,0.0,0.0383,0.0677,0.0,1.0,0.1976,0.2483
2.5994,2.58,2.5342,2.5457,8.5,8.6719,0.0735,76.1191,40.0847,0.1247,6.1848,1.3428,1.276,1.5404,2.5528,1.8737,20.0681,1.8737,1.5404,1.8737,0.0695,0.0,0.054,0.0695,0.0,1.0,0.2445,0.2091
2.5892,2.5712,2.5221,2.5316,8.5,8.6719,0.0802,75.5624,38.0006,0.139,6.0526,1.3193,1.2507,1.4989,2.5401,1.8294,20.0627,1.8294,1.4989,1.8294,0.0764,0.0,0.0804,0.0764,0.0,1.0,0.2417,0.1917
2.5522,2.5469,2.497,2.5117,8.5,8.6484,0.0858,75.5857,35.96,0.1585,5.9021,1.236,1.2164,1.4264,2.5158,1.7142,20.0573,1.7142,1.4264,1.7142,0.0897,0.0,0.1536,0.0897,0.0,1.0,0.2131,0.1747
2.5025,2.5121,2.4607,2.481,8.5,8.625,0.0883,75.9153,35.9981,0.1745,5.7926,1.1709,1.1826,1.3308,2.4823,1.5292,20.0517,1.5292,1.3308,1.5292,0.108,0.0,0.3192,0.108,1.0,1.0,0.1418,0.1749
2.4602,2.4759,2.4244,2.444,8.5,8.6016,0.0857,76.4504,39.7598,0.188,5.7504,1.1009,1.1503,1.2219,2.4467,1.349,20.0135,1.349,1.2219,1.349,0.1271,0.0,0.5604,0.1274,1.0,0.9971,0.0356,0.2063
2.4316,2.4444,2.3961,2.4118,8.5,8.625,0.0787,77.3053,43.1184,0.1952,5.7556,1.0147,1.1207,1.0879,2.4159,1.0829,19.9752,1.0829,1.0879,1.0829,0.1417,0.0,0.9084,0.1443,1.0,0.9817,0.0,0.2343
2.4116,2.4165,2.3776,2.3896,8.5,8.625,0.0696,78.0515,45.3121,0.1928,5.7687,0.9834,1.1074,0.9569,2.3922,0.8242,19.9371,0.8242,0.9569,0.8242,0.1573,0.0,1.3446,0.1573,1.0,1.0,0.0,0.2526
2.3954,2.3908,2.3669,2.378,8.5,8.625,0.0598,78.6836,44.1523,0.1845,5.7632,0.9442,1.0866,0.8997,2.3757,0.7062,19.9646,0.7062,0.8997,0.7062,0.1663,0.0,2.0626,0.1663,1.0,1.0,0.0,0.243
2.3832,2.373,2.3651,2.3767,8.5,8.625,0.0502,78.8753,41.3296,0.1755,5.7372,0.9471,1.0691,0.9068,2.3693,0.7186,19.9921,0.7186,0.9068,0.7186,0.1698,0.0,2.7925,0.1698,1.0,1.0,0.0,0.2194
2.3821,2.3748,2.3764,2.387,8.5,8.625,0.0431,78.8955,42.1806,0.1676,5.7132,0.9732,1.0517,0.9312,2.3783,0.7892,20.0194,0.7892,0.9312,0.7892,0.1649,0.0,2.1832,0.1649,1.0,1.0,0.0,0.2265
2.3983,2.3969,2.3999,2.4076,8.5,8.625,0.042,78.734,41.782,0.1607,5.707,1.0094,1.0145,1.018,2.4018,0.9749,20.032,0.9749,1.018,0.9749,0.1493,0.0,1.3385,0.1521,1.0,0.9817,0.0,0.2232
2.4293,2.4292,2.4274,2.4302,8.5,8.6484,0.0475,77.5606,42.7733,0.152,5.6983,1.0074,0.9821,1.1113,2.4303,1.2443,20.0446,1.2443,1.1113,1.2443,0.1323,0.0,0.6758,0.1364,1.0,0.9696,0.0,0.2315
2.4631,2.4602,2.4452,2.4421,8.5,8.625,0.0553,76.1748,41.4459,0.1509,5.6712,0.9177,0.9428,1.1659,2.4507,1.4682,20.0573,1.4682,1.1659,1.4682,0.1218,0.0,0.4666,0.1253,1.0,0.9724,0.028,0.2204
2.4805,2.4777,2.4441,2.4351,8.5,8.5781,0.0573,74.6011,38.6732,0.1523,5.6497,0.9962,0.9477,1.0367,2.4528,1.0394,20.0518,1.0394,1.0367,1.0394,0.1242,0.0,0.5227,0.1242,1.0,1.0,0.0565,0.1973
2.4758,2.4785,2.4329,2.4216,8.5,8.5781,0.053,73.3011,35.0154,0.1535,5.6534,1.0054,0.9491,0.9355,2.4433,0.8713,20.0464,0.8713,0.9355,0.8713,0.1293,0.0,0.7945,0.1293,1.0,1.0,0.0725,0.1668
2.4631,2.4713,2.4261,2.4194,8.5,8.5781,0.0496,72.1459,32.6688,0.1567,5.6707,0.9346,0.9137,0.9435,2.4361,0.9634,20.0409,0.9634,0.9435,0.9634,0.1333,0.0,1.0651,0.1333,1.0,1.0,0.0811,0.1472
2.4552,2.4639,2.4283,2.43,8.5,8.5781,0.0516,71.1457,33.8349,0.1595,5.6806,0.9061,0.8857,0.9589,2.4368,1.0348,20.0013,1.0348,0.9589,1.0348,0.1329,0.0,0.9808,0.1329,1.0,1.0,0.0711,0.1569
